TransactionID,Dairy,Pulses,Veg n Fruits
110397,Butter,Rajma,Fruits
110398,Flavored Milk,Rajma,Vegetables
110399,Flavored Milk,Dal,Fruits
110400,Cheese,Rajma,Vegetables
110401,Cheese,Rajma,Fruits
110402,Butter,Rice,Fruits
110403,Cheese,Rajma,Vegetables
110404,Milk,Rajma,Vegetables
110405,Cheese,Dal,Fruits
110406,Flavored Milk,Rajma,Fruits
110407,Butter,Rice,Fruits
110408,Butter,Rice,Fruits
110409,Butter,Rice,Fruits
110410,Butter,Dal,Fruits
110411,Milk,Rice,Fruits
110412,Milk,Dal,Fruits
110413,Butter,Rice,Fruits
110414,Milk,Dal,Vegetables
110415,Milk,Dal,Fruits
110416,Butter,Dal,Vegetables
110417,Flavored Milk,Dal,Fruits
110418,Flavored Milk,Rice,Fruits
110419,Milk,Rajma,Fruits
110420,Flavored Milk,Dal,Vegetables
110421,Milk,Rajma,Fruits
110422,Milk,Rice,Fruits
110423,Butter,Dal,Fruits
110424,Milk,Dal,Vegetables
110425,Flavored Milk,Rajma,Vegetables
110426,Flavored Milk,Dal,Vegetables
110427,Flavored Milk,Rajma,Fruits
110428,Flavored Milk,Rajma,Vegetables
110429,Milk,Rice,Vegetables
110430,Butter,Rajma,Fruits
110431,Flavored Milk,Dal,Fruits
110432,Flavored Milk,Rajma,Fruits
110433,Milk,Dal,Fruits
110434,Cheese,Dal,Fruits
110435,Milk,Rajma,Fruits
110436,Flavored Milk,Rajma,Fruits
110437,Flavored Milk,Rajma,Vegetables
110438,Flavored Milk,Dal,Fruits
110439,Milk,Rice,Fruits
110440,Butter,Rajma,Vegetables
110441,Cheese,Rice,Vegetables
110442,Butter,Rajma,Vegetables
110443,Milk,Rajma,Vegetables
110444,Flavored Milk,Rajma,Fruits
110445,Flavored Milk,Rice,Fruits
110446,Butter,Dal,Fruits
110447,Milk,Dal,Fruits
110448,Milk,Rice,Vegetables
110449,Flavored Milk,Dal,Vegetables
110450,Milk,Dal,Vegetables
110451,Butter,Rajma,Vegetables
110452,Flavored Milk,Rice,Fruits
110453,Cheese,Dal,Fruits
110454,Milk,Rice,Fruits
110455,Cheese,Rice,Vegetables
110456,Milk,Rajma,Fruits
110457,Flavored Milk,Rice,Vegetables
110458,Cheese,Rajma,Vegetables
110459,Milk,Rajma,Fruits
110460,Milk,Rajma,Vegetables
110461,Milk,Rajma,Vegetables
110462,Butter,Dal,Vegetables
110463,Milk,Dal,Vegetables
110464,Milk,Rajma,Vegetables
110465,Flavored Milk,Rajma,Vegetables
110466,Flavored Milk,Rice,Fruits
110467,Flavored Milk,Rice,Vegetables
110468,Cheese,Dal,Vegetables
110469,Flavored Milk,Rajma,Vegetables
110470,Milk,Dal,Vegetables
110471,Milk,Rice,Vegetables
110472,Butter,Rice,Fruits
110473,Cheese,Rice,Vegetables
110474,Flavored Milk,Dal,Fruits
110475,Cheese,Rajma,Vegetables
110476,Milk,Dal,Vegetables
110477,Butter,Dal,Vegetables
110478,Butter,Dal,Fruits
110479,Cheese,Rice,Vegetables
110480,Cheese,Rice,Vegetables
110481,Flavored Milk,Rice,Vegetables
110482,Milk,Rajma,Fruits
110483,Butter,Rajma,Fruits
110484,Butter,Rajma,Fruits
110485,Flavored Milk,Dal,Fruits
110486,Cheese,Dal,Fruits
110487,Flavored Milk,Dal,Fruits
110488,Flavored Milk,Dal,Vegetables
110489,Flavored Milk,Rice,Fruits
110490,Cheese,Rice,Fruits
110491,Butter,Dal,Vegetables
110492,Cheese,Rajma,Fruits
110493,Flavored Milk,Rice,Vegetables
110494,Milk,Rice,Vegetables
110495,Cheese,Dal,Vegetables
110496,Butter,Rajma,Fruits
110497,Cheese,Rajma,Vegetables
110498,Milk,Dal,Fruits
110499,Flavored Milk,Rice,Fruits
110500,Flavored Milk,Rajma,Vegetables
110501,Flavored Milk,Dal,Fruits
110502,Flavored Milk,Rice,Fruits
110503,Butter,Rice,Vegetables
110504,Flavored Milk,Rajma,Fruits
110505,Milk,Rice,Vegetables
110506,Milk,Dal,Vegetables
110507,Cheese,Rice,Fruits
110508,Cheese,Rajma,Vegetables
110509,Cheese,Rice,Fruits
110510,Butter,Dal,Fruits
110511,Milk,Rice,Fruits
110512,Milk,Rice,Vegetables
110513,Cheese,Rajma,Vegetables
110514,Cheese,Rice,Vegetables
110515,Cheese,Dal,Vegetables
110516,Butter,Dal,Fruits
110517,Flavored Milk,Rajma,Fruits
110518,Flavored Milk,Rajma,Fruits
110519,Cheese,Dal,Vegetables
110520,Butter,Rajma,Vegetables
110521,Cheese,Rice,Vegetables
110522,Milk,Rice,Fruits
110523,Cheese,Rajma,Vegetables
110524,Butter,Rajma,Vegetables
110525,Cheese,Dal,Fruits
110526,Flavored Milk,Rajma,Fruits
110527,Milk,Rice,Fruits
110528,Cheese,Dal,Vegetables
110529,Cheese,Rajma,Vegetables
110530,Flavored Milk,Rajma,Vegetables
110531,Butter,Rice,Fruits
110532,Milk,Rice,Vegetables
110533,Flavored Milk,Rajma,Fruits
110534,Butter,Rajma,Vegetables
110535,Milk,Dal,Fruits
110536,Milk,Rajma,Fruits
110537,Milk,Rice,Vegetables
110538,Cheese,Rajma,Vegetables
110539,Butter,Dal,Vegetables
110540,Milk,Dal,Vegetables
110541,Cheese,Dal,Fruits
110542,Butter,Rajma,Vegetables
110543,Cheese,Rice,Fruits
110544,Butter,Rice,Fruits
110545,Butter,Rice,Fruits
110546,Milk,Rajma,Vegetables
110547,Butter,Dal,Fruits
110548,Milk,Dal,Vegetables
110549,Cheese,Rajma,Fruits
110550,Cheese,Dal,Vegetables
110551,Flavored Milk,Dal,Fruits
110552,Flavored Milk,Rajma,Fruits
110553,Flavored Milk,Rice,Fruits
110554,Milk,Dal,Fruits
110555,Butter,Dal,Vegetables
110556,Cheese,Dal,Fruits
110557,Butter,Rice,Vegetables
110558,Butter,Dal,Vegetables
110559,Flavored Milk,Rice,Vegetables
110560,Butter,Dal,Fruits
110561,Butter,Rice,Fruits
110562,Cheese,Dal,Fruits
110563,Butter,Rice,Vegetables
110564,Butter,Dal,Fruits
110565,Butter,Dal,Fruits
110566,Milk,Rice,Fruits
110567,Milk,Dal,Vegetables
110568,Butter,Rice,Vegetables
110569,Milk,Rajma,Fruits
110570,Butter,Dal,Vegetables
110571,Flavored Milk,Dal,Vegetables
110572,Milk,Rajma,Fruits
110573,Cheese,Rice,Vegetables
110574,Milk,Rajma,Vegetables
110575,Milk,Rajma,Fruits
110576,Cheese,Dal,Vegetables
110577,Milk,Dal,Fruits
110578,Flavored Milk,Dal,Fruits
110579,Cheese,Rajma,Vegetables
110580,Butter,Rice,Vegetables
110581,Butter,Dal,Fruits
110582,Cheese,Rajma,Fruits
110583,Cheese,Dal,Fruits
110584,Milk,Rice,Vegetables
110585,Milk,Rice,Fruits
110586,Flavored Milk,Dal,Fruits
110587,Butter,Rajma,Fruits
110588,Flavored Milk,Rice,Fruits
110589,Milk,Dal,Vegetables
110590,Cheese,Rice,Fruits
110591,Butter,Rice,Fruits
110592,Flavored Milk,Rice,Vegetables
110593,Butter,Rajma,Fruits
110594,Flavored Milk,Dal,Vegetables
110595,Butter,Dal,Fruits
110596,Milk,Rice,Vegetables
110597,Milk,Rajma,Vegetables
110598,Flavored Milk,Rajma,Fruits
110599,Milk,Rice,Vegetables
110600,Cheese,Dal,Vegetables
110601,Butter,Rice,Fruits
110602,Butter,Rajma,Vegetables
110603,Flavored Milk,Rice,Vegetables
110604,Butter,Rice,Vegetables
110605,Cheese,Dal,Fruits
110606,Flavored Milk,Dal,Fruits
110607,Cheese,Rajma,Fruits
110608,Cheese,Rajma,Fruits
110609,Flavored Milk,Rajma,Vegetables
110610,Cheese,Rice,Fruits
110611,Cheese,Rice,Vegetables
110612,Butter,Rice,Fruits
110613,Flavored Milk,Dal,Vegetables
110614,Cheese,Rice,Vegetables
110615,Butter,Dal,Fruits
110616,Cheese,Dal,Fruits
110617,Milk,Dal,Vegetables
110618,Butter,Rajma,Fruits
110619,Cheese,Rice,Vegetables
110620,Butter,Dal,Fruits
110621,Flavored Milk,Rajma,Vegetables
110622,Milk,Dal,Vegetables
110623,Cheese,Dal,Fruits
110624,Butter,Dal,Fruits
110625,Milk,Rice,Vegetables
110626,Cheese,Dal,Fruits
110627,Cheese,Rajma,Fruits
110628,Butter,Rice,Vegetables
110629,Cheese,Rice,Fruits
110630,Flavored Milk,Rajma,Vegetables
110631,Milk,Rice,Fruits
110632,Butter,Rajma,Fruits
110633,Butter,Rice,Vegetables
110634,Milk,Rice,Fruits
110635,Butter,Dal,Vegetables
110636,Butter,Dal,Vegetables
110637,Flavored Milk,Rice,Vegetables
110638,Milk,Rajma,Fruits
110639,Cheese,Rice,Vegetables
110640,Milk,Dal,Vegetables
110641,Cheese,Dal,Fruits
110642,Flavored Milk,Dal,Fruits
110643,Milk,Dal,Fruits
110644,Cheese,Rice,Vegetables
110645,Butter,Rajma,Fruits
110646,Milk,Dal,Vegetables
110647,Flavored Milk,Dal,Fruits
110648,Cheese,Rice,Vegetables
110649,Cheese,Rajma,Vegetables
110650,Flavored Milk,Rajma,Vegetables
110651,Milk,Rice,Fruits
110652,Cheese,Rajma,Vegetables
110653,Flavored Milk,Rice,Vegetables
110654,Milk,Rajma,Vegetables
110655,Milk,Rajma,Fruits
110656,Cheese,Dal,Vegetables
110657,Cheese,Dal,Fruits
110658,Flavored Milk,Rice,Vegetables
110659,Butter,Rice,Fruits
110660,Milk,Rajma,Fruits
110661,Cheese,Rajma,Vegetables
110662,Milk,Dal,Vegetables
110663,Flavored Milk,Rice,Fruits
110664,Milk,Dal,Fruits
110665,Milk,Rice,Vegetables
110666,Flavored Milk,Rice,Vegetables
110667,Butter,Rajma,Fruits
110668,Cheese,Rajma,Fruits
110669,Butter,Rice,Vegetables
110670,Butter,Dal,Vegetables
110671,Butter,Rajma,Vegetables
110672,Milk,Rice,Vegetables
110673,Milk,Rajma,Vegetables
110674,Milk,Rajma,Vegetables
110675,Butter,Rice,Fruits
110676,Flavored Milk,Rice,Fruits
110677,Flavored Milk,Rice,Fruits
110678,Flavored Milk,Rice,Fruits
110679,Cheese,Dal,Vegetables
110680,Cheese,Dal,Vegetables
110681,Flavored Milk,Rice,Fruits
110682,Butter,Rajma,Fruits
110683,Milk,Dal,Vegetables
110684,Flavored Milk,Rajma,Fruits
110685,Milk,Rajma,Fruits
110686,Milk,Rice,Vegetables
110687,Milk,Dal,Fruits
110688,Milk,Dal,Vegetables
110689,Cheese,Rice,Fruits
110690,Milk,Dal,Vegetables
110691,Milk,Rajma,Vegetables
110692,Cheese,Dal,Vegetables
110693,Milk,Rajma,Vegetables
110694,Cheese,Rice,Fruits
110695,Cheese,Rajma,Vegetables
110696,Milk,Rice,Vegetables
110697,Flavored Milk,Rajma,Fruits
110698,Cheese,Dal,Vegetables
110699,Butter,Rajma,Fruits
110700,Flavored Milk,Dal,Fruits
110701,Cheese,Rajma,Fruits
110702,Milk,Rajma,Fruits
110703,Milk,Rice,Fruits
110704,Butter,Dal,Vegetables
110705,Milk,Rajma,Fruits
110706,Milk,Rice,Fruits
110707,Butter,Rice,Fruits
110708,Milk,Dal,Vegetables
110709,Butter,Dal,Fruits
110710,Milk,Rice,Fruits
110711,Cheese,Dal,Fruits
110712,Cheese,Rajma,Fruits
110713,Cheese,Dal,Fruits
110714,Butter,Rice,Vegetables
110715,Flavored Milk,Rice,Vegetables
110716,Cheese,Dal,Fruits
110717,Cheese,Rice,Fruits
110718,Butter,Dal,Fruits
110719,Butter,Rice,Fruits
110720,Milk,Dal,Vegetables
110721,Flavored Milk,Rice,Fruits
110722,Butter,Rice,Vegetables
110723,Cheese,Dal,Vegetables
110724,Milk,Dal,Fruits
110725,Cheese,Rajma,Vegetables
110726,Cheese,Rice,Vegetables
110727,Cheese,Rajma,Fruits
110728,Milk,Rice,Fruits
110729,Flavored Milk,Dal,Fruits
110730,Milk,Dal,Fruits
110731,Butter,Dal,Vegetables
110732,Flavored Milk,Rajma,Vegetables
110733,Flavored Milk,Dal,Fruits
110734,Cheese,Dal,Vegetables
110735,Cheese,Rajma,Fruits
110736,Cheese,Rice,Fruits
110737,Butter,Dal,Fruits
110738,Butter,Rice,Vegetables
110739,Milk,Rice,Fruits
110740,Milk,Rajma,Fruits
110741,Cheese,Rice,Fruits
110742,Butter,Rice,Fruits
110743,Butter,Rajma,Fruits
110744,Milk,Dal,Fruits
110745,Cheese,Dal,Vegetables
110746,Cheese,Rice,Vegetables
110747,Milk,Rajma,Fruits
110748,Milk,Dal,Fruits
110749,Flavored Milk,Dal,Vegetables
110750,Flavored Milk,Dal,Fruits
110751,Milk,Rajma,Fruits
110752,Butter,Rajma,Fruits
110753,Butter,Rajma,Vegetables
110754,Cheese,Rice,Fruits
110755,Cheese,Dal,Vegetables
110756,Cheese,Rajma,Fruits
110757,Milk,Rice,Vegetables
110758,Cheese,Rajma,Fruits
110759,Cheese,Dal,Vegetables
110760,Milk,Rajma,Fruits
110761,Butter,Rajma,Fruits
110762,Milk,Rice,Vegetables
110763,Butter,Dal,Fruits
110764,Flavored Milk,Dal,Fruits
110765,Cheese,Dal,Fruits
110766,Flavored Milk,Rajma,Fruits
110767,Flavored Milk,Dal,Vegetables
110768,Cheese,Rajma,Fruits
110769,Cheese,Rajma,Fruits
110770,Flavored Milk,Dal,Vegetables
110771,Flavored Milk,Dal,Fruits
110772,Flavored Milk,Dal,Fruits
110773,Cheese,Rajma,Vegetables
110774,Flavored Milk,Rajma,Vegetables
110775,Flavored Milk,Dal,Fruits
110776,Milk,Rajma,Vegetables
110777,Cheese,Dal,Vegetables
110778,Cheese,Dal,Vegetables
110779,Butter,Dal,Fruits
110780,Cheese,Rajma,Fruits
110781,Flavored Milk,Rajma,Fruits
110782,Butter,Rice,Vegetables
110783,Cheese,Rajma,Fruits
110784,Butter,Dal,Fruits
110785,Flavored Milk,Rice,Vegetables
110786,Butter,Rice,Vegetables
110787,Butter,Dal,Fruits
110788,Milk,Dal,Fruits
110789,Butter,Rajma,Vegetables
110790,Milk,Rajma,Vegetables
110791,Milk,Rajma,Fruits
110792,Milk,Rice,Fruits
110793,Butter,Dal,Fruits
110794,Flavored Milk,Rajma,Vegetables
110795,Milk,Rice,Vegetables
110796,Milk,Rice,Vegetables
110797,Milk,Dal,Fruits
110798,Cheese,Rajma,Vegetables
110799,Cheese,Dal,Fruits
110800,Cheese,Rice,Vegetables
110801,Butter,Dal,Fruits
110802,Butter,Rajma,Fruits
110803,Flavored Milk,Dal,Fruits
110804,Flavored Milk,Rajma,Fruits
110805,Flavored Milk,Rajma,Vegetables
110806,Flavored Milk,Dal,Fruits
110807,Milk,Rice,Vegetables
110808,Butter,Rajma,Vegetables
110809,Butter,Rice,Fruits
110810,Cheese,Rice,Vegetables
110811,Butter,Rice,Fruits
110812,Milk,Dal,Vegetables
110813,Milk,Rice,Fruits
110814,Milk,Rice,Vegetables
110815,Milk,Rajma,Vegetables
110816,Milk,Dal,Fruits
110817,Cheese,Rice,Fruits
110818,Flavored Milk,Rajma,Vegetables
110819,Flavored Milk,Rice,Fruits
110820,Butter,Rajma,Vegetables
110821,Butter,Dal,Fruits
110822,Butter,Rajma,Fruits
110823,Cheese,Rajma,Vegetables
110824,Butter,Dal,Fruits
110825,Butter,Dal,Fruits
110826,Milk,Rice,Vegetables
110827,Butter,Rajma,Fruits
110828,Flavored Milk,Dal,Fruits
110829,Cheese,Dal,Vegetables
110830,Butter,Rajma,Fruits
110831,Cheese,Rice,Vegetables
110832,Cheese,Rajma,Vegetables
110833,Butter,Dal,Fruits
110834,Cheese,Dal,Fruits
110835,Butter,Rajma,Fruits
110836,Cheese,Rajma,Fruits
110837,Cheese,Dal,Vegetables
110838,Milk,Rajma,Fruits
110839,Butter,Rice,Vegetables
110840,Milk,Rajma,Vegetables
110841,Flavored Milk,Rice,Vegetables
110842,Cheese,Dal,Fruits
110843,Cheese,Rice,Vegetables
110844,Milk,Rice,Vegetables
110845,Flavored Milk,Dal,Vegetables
110846,Cheese,Rajma,Fruits
110847,Butter,Rajma,Vegetables
110848,Cheese,Rice,Vegetables
110849,Milk,Rice,Fruits
110850,Cheese,Dal,Vegetables
110851,Flavored Milk,Rice,Vegetables
110852,Butter,Rice,Vegetables
110853,Butter,Rice,Vegetables
110854,Butter,Dal,Vegetables
110855,Butter,Rice,Vegetables
110856,Cheese,Rice,Fruits
110857,Flavored Milk,Dal,Vegetables
110858,Milk,Dal,Vegetables
110859,Butter,Dal,Vegetables
110860,Butter,Rajma,Fruits
110861,Flavored Milk,Rajma,Vegetables
110862,Butter,Dal,Fruits
110863,Butter,Rajma,Vegetables
110864,Butter,Rice,Vegetables
110865,Milk,Rajma,Fruits
110866,Flavored Milk,Rice,Vegetables
110867,Milk,Rajma,Vegetables
110868,Flavored Milk,Dal,Fruits
110869,Cheese,Rajma,Fruits
110870,Flavored Milk,Dal,Vegetables
110871,Milk,Rice,Fruits
110872,Milk,Dal,Fruits
110873,Milk,Rice,Fruits
110874,Flavored Milk,Rajma,Vegetables
110875,Milk,Dal,Fruits
110876,Flavored Milk,Dal,Fruits
110877,Butter,Rice,Vegetables
110878,Cheese,Rajma,Fruits
110879,Milk,Dal,Vegetables
110880,Flavored Milk,Rice,Fruits
110881,Milk,Rajma,Vegetables
110882,Butter,Rajma,Fruits
110883,Milk,Dal,Fruits
110884,Butter,Rice,Fruits
110885,Cheese,Dal,Fruits
110886,Cheese,Rice,Fruits
110887,Flavored Milk,Rajma,Fruits
110888,Flavored Milk,Rajma,Fruits
110889,Cheese,Rajma,Fruits
110890,Butter,Rajma,Vegetables
110891,Butter,Dal,Fruits
110892,Butter,Dal,Vegetables
110893,Flavored Milk,Rice,Fruits
110894,Milk,Dal,Vegetables
110895,Milk,Rice,Vegetables
110896,Butter,Rajma,Vegetables
110897,Butter,Rajma,Fruits
110898,Butter,Rajma,Vegetables
110899,Milk,Rajma,Fruits
110900,Cheese,Rice,Fruits
110901,Butter,Dal,Vegetables
110902,Milk,Rice,Fruits
110903,Cheese,Rajma,Fruits
110904,Butter,Rajma,Fruits
110905,Milk,Rajma,Fruits
110906,Butter,Rajma,Vegetables
110907,Butter,Rice,Vegetables
110908,Flavored Milk,Dal,Vegetables
110909,Butter,Dal,Fruits
110910,Butter,Rajma,Fruits
110911,Flavored Milk,Dal,Vegetables
110912,Cheese,Rajma,Fruits
110913,Butter,Rice,Fruits
110914,Flavored Milk,Dal,Fruits
110915,Milk,Rice,Vegetables
110916,Cheese,Dal,Vegetables
110917,Cheese,Dal,Fruits
110918,Flavored Milk,Rice,Fruits
110919,Cheese,Rice,Vegetables
110920,Cheese,Dal,Vegetables
110921,Butter,Rice,Fruits
110922,Cheese,Rice,Fruits
110923,Milk,Dal,Fruits
110924,Butter,Dal,Fruits
110925,Milk,Rice,Fruits
110926,Cheese,Dal,Vegetables
110927,Milk,Dal,Fruits
110928,Milk,Dal,Vegetables
110929,Milk,Rice,Vegetables
110930,Flavored Milk,Rajma,Vegetables
110931,Butter,Rajma,Fruits
110932,Flavored Milk,Dal,Fruits
110933,Flavored Milk,Rajma,Fruits
110934,Butter,Rice,Vegetables
110935,Cheese,Dal,Fruits
110936,Cheese,Rice,Fruits
110937,Butter,Rajma,Fruits
110938,Butter,Rajma,Vegetables
110939,Flavored Milk,Rice,Fruits
110940,Cheese,Dal,Fruits
110941,Butter,Rajma,Fruits
110942,Butter,Rajma,Fruits
110943,Butter,Rice,Vegetables
110944,Butter,Rice,Vegetables
110945,Flavored Milk,Dal,Fruits
110946,Cheese,Rice,Vegetables
110947,Cheese,Dal,Fruits
110948,Flavored Milk,Rice,Fruits
110949,Milk,Rajma,Vegetables
110950,Milk,Dal,Vegetables
110951,Cheese,Dal,Fruits
110952,Cheese,Rice,Fruits
110953,Butter,Rajma,Fruits
110954,Butter,Rajma,Vegetables
110955,Milk,Rajma,Vegetables
110956,Cheese,Rice,Vegetables
110957,Butter,Rice,Vegetables
110958,Milk,Rice,Vegetables
110959,Milk,Rajma,Fruits
110960,Milk,Rice,Fruits
110961,Flavored Milk,Dal,Fruits
110962,Butter,Rajma,Vegetables
110963,Butter,Rajma,Vegetables
110964,Flavored Milk,Rice,Fruits
110965,Cheese,Rice,Fruits
110966,Cheese,Dal,Vegetables
110967,Flavored Milk,Rice,Vegetables
110968,Flavored Milk,Dal,Fruits
110969,Butter,Rajma,Fruits
110970,Flavored Milk,Rice,Fruits
110971,Flavored Milk,Rice,Fruits
110972,Butter,Rajma,Vegetables
110973,Flavored Milk,Rajma,Vegetables
110974,Butter,Dal,Fruits
110975,Milk,Rajma,Vegetables
110976,Butter,Dal,Vegetables
110977,Butter,Rice,Fruits
110978,Milk,Rice,Vegetables
110979,Butter,Rajma,Vegetables
110980,Milk,Rice,Fruits
110981,Milk,Dal,Vegetables
110982,Butter,Dal,Vegetables
110983,Cheese,Dal,Fruits
110984,Cheese,Rajma,Vegetables
110985,Flavored Milk,Rice,Vegetables
110986,Flavored Milk,Rajma,Vegetables
110987,Flavored Milk,Rajma,Fruits
110988,Butter,Dal,Vegetables
110989,Flavored Milk,Rice,Vegetables
110990,Cheese,Rajma,Fruits
110991,Milk,Dal,Fruits
110992,Cheese,Dal,Fruits
110993,Cheese,Rice,Vegetables
110994,Flavored Milk,Rice,Vegetables
110995,Flavored Milk,Rice,Vegetables
110996,Milk,Rice,Fruits
110997,Butter,Rajma,Vegetables
110998,Butter,Rice,Vegetables
110999,Cheese,Rajma,Vegetables
111000,Flavored Milk,Rice,Fruits
111001,Milk,Rice,Vegetables
111002,Milk,Dal,Vegetables
111003,Butter,Rajma,Fruits
111004,Flavored Milk,Dal,Vegetables
111005,Flavored Milk,Rajma,Vegetables
111006,Butter,Rajma,Fruits
111007,Milk,Rajma,Vegetables
111008,Cheese,Rice,Vegetables
111009,Cheese,Dal,Fruits
111010,Butter,Rajma,Fruits
111011,Cheese,Dal,Fruits
111012,Milk,Rice,Fruits
111013,Milk,Rajma,Fruits
111014,Flavored Milk,Rice,Vegetables
111015,Milk,Dal,Fruits
111016,Cheese,Rice,Fruits
111017,Flavored Milk,Rajma,Fruits
111018,Milk,Rajma,Fruits
111019,Flavored Milk,Rajma,Fruits
111020,Flavored Milk,Rice,Vegetables
111021,Cheese,Dal,Fruits
111022,Butter,Dal,Vegetables
111023,Butter,Dal,Vegetables
111024,Butter,Rajma,Vegetables
111025,Cheese,Dal,Fruits
111026,Flavored Milk,Rajma,Fruits
111027,Flavored Milk,Rajma,Fruits
111028,Flavored Milk,Rice,Fruits
111029,Milk,Dal,Fruits
111030,Milk,Dal,Vegetables
111031,Milk,Dal,Vegetables
111032,Butter,Rajma,Vegetables
111033,Flavored Milk,Rice,Vegetables
111034,Flavored Milk,Dal,Vegetables
111035,Butter,Rice,Fruits
111036,Milk,Rajma,Fruits
111037,Cheese,Dal,Fruits
111038,Cheese,Dal,Fruits
111039,Butter,Dal,Fruits
111040,Milk,Dal,Fruits
111041,Milk,Rajma,Fruits
111042,Milk,Rice,Fruits
111043,Cheese,Rice,Vegetables
111044,Butter,Dal,Vegetables
111045,Flavored Milk,Rajma,Vegetables
111046,Butter,Dal,Vegetables
111047,Cheese,Rice,Fruits
111048,Butter,Rice,Fruits
111049,Milk,Rajma,Fruits
111050,Milk,Rice,Fruits
111051,Butter,Rajma,Fruits
111052,Cheese,Dal,Fruits
111053,Flavored Milk,Dal,Vegetables
111054,Butter,Dal,Vegetables
111055,Butter,Rice,Vegetables
111056,Butter,Rajma,Fruits
111057,Butter,Rajma,Vegetables
111058,Butter,Dal,Fruits
111059,Cheese,Dal,Vegetables
111060,Cheese,Dal,Vegetables
111061,Milk,Dal,Vegetables
111062,Flavored Milk,Rice,Fruits
111063,Cheese,Dal,Vegetables
111064,Milk,Rice,Fruits
111065,Milk,Rice,Vegetables
111066,Butter,Dal,Vegetables
111067,Milk,Dal,Fruits
111068,Butter,Dal,Fruits
111069,Flavored Milk,Rajma,Fruits
111070,Butter,Dal,Vegetables
111071,Cheese,Dal,Vegetables
111072,Flavored Milk,Rice,Fruits
111073,Milk,Dal,Vegetables
111074,Cheese,Rice,Fruits
111075,Milk,Dal,Fruits
111076,Cheese,Dal,Fruits
111077,Flavored Milk,Rice,Fruits
111078,Cheese,Rajma,Vegetables
111079,Butter,Rajma,Vegetables
111080,Butter,Rajma,Fruits
111081,Butter,Rice,Fruits
111082,Butter,Rajma,Fruits
111083,Milk,Dal,Fruits
111084,Flavored Milk,Dal,Vegetables
111085,Butter,Rajma,Fruits
111086,Cheese,Dal,Fruits
111087,Milk,Rajma,Vegetables
111088,Cheese,Dal,Vegetables
111089,Butter,Rice,Vegetables
111090,Cheese,Rajma,Fruits
111091,Cheese,Rajma,Vegetables
111092,Cheese,Rice,Fruits
111093,Milk,Dal,Fruits
111094,Flavored Milk,Dal,Vegetables
111095,Cheese,Rajma,Fruits
111096,Flavored Milk,Dal,Fruits
111097,Flavored Milk,Dal,Vegetables
111098,Milk,Rice,Fruits
111099,Milk,Dal,Fruits
111100,Cheese,Rice,Vegetables
111101,Milk,Dal,Vegetables
111102,Milk,Dal,Vegetables
111103,Flavored Milk,Rice,Vegetables
111104,Cheese,Dal,Vegetables
111105,Milk,Rajma,Vegetables
111106,Milk,Rice,Fruits
111107,Milk,Rajma,Fruits
111108,Milk,Rajma,Vegetables
111109,Cheese,Dal,Vegetables
111110,Milk,Rajma,Vegetables
111111,Butter,Dal,Vegetables
111112,Cheese,Rice,Vegetables
111113,Milk,Dal,Fruits
111114,Butter,Dal,Vegetables
111115,Cheese,Dal,Fruits
111116,Flavored Milk,Rice,Vegetables
111117,Milk,Rice,Fruits
111118,Butter,Rajma,Vegetables
111119,Milk,Rice,Fruits
111120,Milk,Rice,Fruits
111121,Cheese,Dal,Fruits
111122,Milk,Rajma,Vegetables
111123,Milk,Rajma,Fruits
111124,Milk,Rajma,Vegetables
111125,Cheese,Rice,Fruits
111126,Butter,Rice,Vegetables
111127,Milk,Rajma,Fruits
111128,Milk,Dal,Vegetables
111129,Butter,Dal,Fruits
111130,Cheese,Rice,Fruits
111131,Flavored Milk,Rajma,Vegetables
111132,Milk,Rice,Vegetables
111133,Milk,Rajma,Vegetables
111134,Cheese,Dal,Fruits
111135,Cheese,Dal,Fruits
111136,Butter,Dal,Vegetables
111137,Cheese,Dal,Vegetables
111138,Milk,Rajma,Vegetables
111139,Cheese,Rajma,Fruits
111140,Milk,Dal,Fruits
111141,Flavored Milk,Dal,Vegetables
111142,Butter,Rajma,Fruits
111143,Butter,Dal,Vegetables
111144,Flavored Milk,Rajma,Fruits
111145,Butter,Dal,Fruits
111146,Butter,Rajma,Vegetables
111147,Flavored Milk,Dal,Fruits
111148,Cheese,Rice,Vegetables
111149,Cheese,Rice,Vegetables
111150,Cheese,Rajma,Vegetables
111151,Flavored Milk,Rice,Fruits
111152,Flavored Milk,Rice,Vegetables
111153,Butter,Rajma,Vegetables
111154,Butter,Rajma,Fruits
111155,Cheese,Rajma,Vegetables
111156,Butter,Rajma,Vegetables
111157,Milk,Rice,Fruits
111158,Milk,Rice,Fruits
111159,Flavored Milk,Dal,Fruits
111160,Flavored Milk,Rice,Fruits
111161,Cheese,Dal,Vegetables
111162,Butter,Dal,Vegetables
111163,Cheese,Rice,Vegetables
111164,Flavored Milk,Rajma,Vegetables
111165,Milk,Dal,Fruits
111166,Butter,Rajma,Fruits
111167,Cheese,Rajma,Vegetables
111168,Cheese,Dal,Fruits
111169,Butter,Dal,Vegetables
111170,Cheese,Rajma,Fruits
111171,Flavored Milk,Rajma,Fruits
111172,Cheese,Rajma,Fruits
111173,Milk,Rajma,Vegetables
111174,Cheese,Rajma,Vegetables
111175,Cheese,Rajma,Fruits
